,x_location,y_location,predicted_rank
3212,490000,200000,0
3213,490000,210000,0
3214,490000,220000,0
3215,490000,230000,0
3216,490000,240000,0
3217,490000,250000,0
3222,490000,300000,0
3223,490000,310000,0
3224,490000,320000,0
3225,490000,330000,0
3226,490000,340000,0
3227,490000,350000,0
3228,490000,360000,0
3229,490000,370000,0
3230,490000,380000,0
3231,490000,390000,0
3232,490000,400000,0
3233,490000,410000,0
3238,490000,460000,0
3239,490000,470000,0
3240,490000,480000,0
3241,490000,490000,0
3242,490000,500000,0
3243,490000,510000,0
3244,490000,520000,0
3245,490000,530000,0
3246,490000,540000,0
3249,490000,570000,0
3250,490000,580000,0
3251,490000,590000,0
3252,490000,600000,0
3253,490000,610000,0
3277,500000,140000,0
3278,500000,150000,0
3279,500000,160000,0
3280,500000,170000,0
3281,500000,180000,0
3282,500000,190000,0
3283,500000,200000,0
3284,500000,210000,0
3285,500000,220000,0
3286,500000,230000,0
3287,500000,240000,0
3288,500000,250000,0
3292,500000,290000,0
3293,500000,300000,0
3294,500000,310000,0
3295,500000,320000,0
3296,500000,330000,0
3298,500000,350000,0
3299,500000,360000,0
3300,500000,370000,0
3301,500000,380000,0
3302,500000,390000,0
3303,500000,400000,0
3304,500000,410000,0
3305,500000,420000,0
3309,500000,460000,0
3310,500000,470000,0
3312,500000,490000,0
3313,500000,500000,0
3314,500000,510000,0
3315,500000,520000,0
3316,500000,530000,0
3317,500000,540000,0
3318,500000,550000,0
3319,500000,560000,0
3320,500000,570000,0
3321,500000,580000,0
3322,500000,590000,0
3323,500000,600000,0
3347,510000,130000,0
3348,510000,140000,0
3349,510000,150000,0
3350,510000,160000,0
3351,510000,170000,0
3352,510000,180000,0
3353,510000,190000,0
3354,510000,200000,0
3355,510000,210000,0
3356,510000,220000,0
3357,510000,230000,0
3358,510000,240000,0
3359,510000,250000,0
3364,510000,300000,0
3365,510000,310000,0
3366,510000,320000,0
3367,510000,330000,0
3368,510000,340000,0
3369,510000,350000,0
3370,510000,360000,0
3371,510000,370000,0
3372,510000,380000,0
3373,510000,390000,0
3374,510000,400000,0
3375,510000,410000,0
3376,510000,420000,0
3379,510000,450000,0
3383,510000,490000,0
3384,510000,500000,0
3385,510000,510000,0
3386,510000,520000,0
3387,510000,530000,0
3388,510000,540000,0
3389,510000,550000,0
3391,510000,570000,0
3392,510000,580000,0
3393,510000,590000,0
3394,510000,600000,0
3416,520000,110000,0
3417,520000,120000,0
3418,520000,130000,0
3419,520000,140000,0
3420,520000,150000,0
3421,520000,160000,0
3422,520000,170000,0
3423,520000,180000,0
3424,520000,190000,0
3425,520000,200000,0
3426,520000,210000,0
3427,520000,220000,0
3428,520000,230000,0
3429,520000,240000,0
3435,520000,300000,0
3436,520000,310000,0
3437,520000,320000,0
3438,520000,330000,0
3439,520000,340000,0
3440,520000,350000,0
3441,520000,360000,0
3442,520000,370000,0
3443,520000,380000,0
3444,520000,390000,0
3445,520000,400000,0
3446,520000,410000,0
3447,520000,420000,0
3449,520000,440000,0
3450,520000,450000,0
3451,520000,460000,0
3454,520000,490000,0
3455,520000,500000,0
3456,520000,510000,0
3457,520000,520000,0
3458,520000,530000,0
3459,520000,540000,0
3460,520000,550000,0
3461,520000,560000,0
3463,520000,580000,0
3464,520000,590000,0
3465,520000,600000,0
3486,530000,100000,0
3487,530000,110000,0
3488,530000,120000,0
3489,530000,130000,0
3490,530000,140000,0
3491,530000,150000,0
3492,530000,160000,0
3493,530000,170000,0
3494,530000,180000,0
3495,530000,190000,0
3496,530000,200000,0
3497,530000,210000,0
3498,530000,220000,0
3499,530000,230000,0
3500,530000,240000,0
3507,530000,310000,0
3508,530000,320000,0
3509,530000,330000,0
3510,530000,340000,0
3511,530000,350000,0
3512,530000,360000,0
3513,530000,370000,0
3514,530000,380000,0
3515,530000,390000,0
3516,530000,400000,0
3517,530000,410000,0
3518,530000,420000,0
3519,530000,430000,0
3520,530000,440000,0
3521,530000,450000,0
3522,530000,460000,0
3525,530000,490000,0
3526,530000,500000,0
3527,530000,510000,0
3528,530000,520000,0
3529,530000,530000,0
3530,530000,540000,0
3531,530000,550000,0
3534,530000,580000,0
3535,530000,590000,0
3536,530000,600000,0
3556,540000,90000,0
3557,540000,100000,0
3558,540000,110000,0
3559,540000,120000,0
