,x_location,y_location,predicted_rank
2352,420000,120000,0
2353,420000,130000,0
2354,420000,140000,0
2355,420000,150000,0
2356,420000,160000,0
2357,420000,170000,0
2358,420000,180000,0
2359,420000,190000,0
2377,420000,370000,0
2378,420000,380000,0
2379,420000,390000,0
2380,420000,400000,0
2381,420000,410000,0
2382,420000,420000,0
2383,420000,430000,0
2384,420000,440000,0
2385,420000,450000,0
2386,420000,460000,0
2387,420000,470000,0
2388,420000,480000,0
2389,420000,490000,0
2390,420000,500000,0
2391,420000,510000,0
2392,420000,520000,0
2393,420000,530000,0
2394,420000,540000,0
2395,420000,550000,0
2396,420000,560000,0
2397,420000,570000,0
2398,420000,580000,0
2399,420000,590000,0
2400,420000,600000,0
2401,420000,610000,0
2402,420000,620000,0
2403,420000,630000,0
2414,430000,30000,0
2424,430000,130000,0
2428,430000,170000,0
2429,430000,180000,0
2430,430000,190000,0
2448,430000,370000,0
2449,430000,380000,0
2450,430000,390000,0
2451,430000,400000,0
2452,430000,410000,0
2453,430000,420000,0
2454,430000,430000,0
2455,430000,440000,0
2456,430000,450000,0
2457,430000,460000,0
2458,430000,470000,0
2459,430000,480000,0
2460,430000,490000,0
2461,430000,500000,0
2462,430000,510000,0
2463,430000,520000,0
2464,430000,530000,0
2465,430000,540000,0
2466,430000,550000,0
2467,430000,560000,0
2468,430000,570000,0
2469,430000,580000,0
2470,430000,590000,0
2471,430000,600000,0
2472,430000,610000,0
2473,430000,620000,0
2474,430000,630000,0
2475,430000,640000,0
2476,430000,650000,0
2477,430000,660000,0
2478,430000,670000,0
2479,430000,680000,0
2519,440000,370000,0
2520,440000,380000,0
2521,440000,390000,0
2522,440000,400000,0
2523,440000,410000,0
2524,440000,420000,0
2525,440000,430000,0
2526,440000,440000,0
2527,440000,450000,0
2528,440000,460000,0
2529,440000,470000,0
2530,440000,480000,0
2531,440000,490000,0
2532,440000,500000,0
2533,440000,510000,0
2534,440000,520000,0
2535,440000,530000,0
2536,440000,540000,0
2537,440000,550000,0
2538,440000,560000,0
2539,440000,570000,0
2540,440000,580000,0
2541,440000,590000,0
2542,440000,600000,0
2543,440000,610000,0
2544,440000,620000,0
2545,440000,630000,0
2546,440000,640000,0
2547,440000,650000,0
2548,440000,660000,0
2549,440000,670000,0
2550,440000,680000,0
2551,440000,690000,0
2552,440000,700000,0
2553,440000,710000,0
2554,440000,720000,0
2590,450000,370000,0
2591,450000,380000,0
2592,450000,390000,0
2593,450000,400000,0
2594,450000,410000,0
2595,450000,420000,0
2596,450000,430000,0
2597,450000,440000,0
2598,450000,450000,0
2599,450000,460000,0
2600,450000,470000,0
2601,450000,480000,0
2602,450000,490000,0
2603,450000,500000,0
2604,450000,510000,0
2605,450000,520000,0
2606,450000,530000,0
2607,450000,540000,0
2608,450000,550000,0
2609,450000,560000,0
2610,450000,570000,0
2611,450000,580000,0
2612,450000,590000,0
2613,450000,600000,0
2614,450000,610000,0
2615,450000,620000,0
2616,450000,630000,0
2617,450000,640000,0
2618,450000,650000,0
2619,450000,660000,0
2620,450000,670000,0
2621,450000,680000,0
2622,450000,690000,0
2623,450000,700000,0
2624,450000,710000,0
2625,450000,720000,0
2626,450000,730000,0
2627,460000,30000,0
2628,460000,40000,0
2629,460000,50000,0
2630,460000,60000,0
2631,460000,70000,0
2632,460000,80000,0
2633,460000,90000,0
2636,460000,120000,0
2637,460000,130000,0
2660,460000,360000,0
2661,460000,370000,0
2662,460000,380000,0
2663,460000,390000,0
2664,460000,400000,0
2665,460000,410000,0
2666,460000,420000,0
2667,460000,430000,0
2668,460000,440000,0
2669,460000,450000,0
2670,460000,460000,0
2671,460000,470000,0
2672,460000,480000,0
2673,460000,490000,0
2674,460000,500000,0
2675,460000,510000,0
2676,460000,520000,0
2677,460000,530000,0
2678,460000,540000,0
2679,460000,550000,0
2680,460000,560000,0
2681,460000,570000,0
2682,460000,580000,0
2683,460000,590000,0
2684,460000,600000,0
2685,460000,610000,0
2686,460000,620000,0
2687,460000,630000,0
